Price,SquareFootage,SchoolRating,RenovationQuality,Garage,CrimeRate,LocalAmenities
122930.8342,550.0,2.76,4.08,1,32.58,4.1
319462.0467,550.0,8.02,3.71,1,18.5,4.65
746628.1996,1849.91,9.21,10.0,0,11.23,7.66
388144.7625,1439.93,9.69,6.13,1,16.1,5.92
327448.2674,888.96,6.99,5.97,1,1.9,10.0
344662.7065,643.1,7.97,3.08,0,28.53,5.95
174330.6463,1236.71,6.32,6.66,0,57.0,10.0
228840.023,1116.57,6.3,1.76,1,65.58,4.11
387918.9435,550.0,4.14,6.95,0,43.15,3.29
397648.5235,1442.57,6.24,5.63,0,24.7,8.29
309996.9726,831.96,10.0,6.97,0,21.21,1.98
363985.391,778.54,5.78,6.04,0,25.78,2.33
139945.8921,550.0,6.83,2.29,1,43.13,1.48
254961.9937,1090.39,7.92,4.28,1,59.36,6.18
286517.6173,550.0,3.55,0.05,0,78.04,9.67
254754.2361,1116.26,3.06,4.2,0,67.66,0.28
277499.6342,1401.47,7.02,3.25,1,23.41,3.97
119083.0675,1438.21,8.07,5.15,1,15.76,6.63
152376.5716,701.73,6.36,4.03,0,51.91,7.87
721302.6073,2221.13,9.6,6.75,0,5.59,4.85
703023.0198,1253.25,9.7,4.43,1,25.12,10.0
109352.9138,550.0,5.68,6.11,0,52.63,9.13
208805.3098,1496.1,6.26,5.92,0,4.99,10.0
131922.3499,550.0,5.72,3.18,0,63.77,4.86
360551.2605,1303.24,7.82,4.93,0,44.55,5.19
100919.2111,550.0,4.64,1.51,1,24.33,1.57
178847.5692,905.66,6.9,5.04,0,29.67,8.22
650641.7431,2057.02,7.74,6.39,1,51.02,8.4
463631.9513,1275.86,8.46,7.68,0,32.84,7.28
381018.2398,732.48,8.86,7.37,0,38.95,10.0
114524.9105,550.0,5.96,1.5,1,20.67,4.64
485288.7307,1356.81,7.17,5.96,0,1.61,6.62
362504.8069,1016.18,3.45,2.92,0,37.43,5.7
239896.6105,1149.13,7.25,6.13,0,24.04,2.34
106487.3614,755.37,5.38,3.83,0,25.77,0.67
472529.7265,1403.77,6.37,2.27,1,24.71,3.57
368115.7688,959.56,8.17,5.27,0,22.58,8.79
575483.7131,1608.87,9.02,7.0,1,23.12,6.66
188820.579,637.9,5.3,6.35,0,3.82,6.7
433254.7866,983.44,5.92,6.26,1,24.73,2.77
190286.3937,1287.85,5.98,2.51,1,18.23,1.95
242256.6414,610.36,4.87,3.43,0,9.75,8.51
192298.4441,550.67,5.65,4.12,0,40.36,1.13
103129.133,550.0,5.15,0.93,0,52.7,1.12
315163.4511,550.0,8.9,4.47,1,3.34,6.96
347294.6279,1148.9,5.78,5.37,1,26.85,3.56
341991.3617,1281.83,6.73,3.23,0,45.98,10.0
282190.943,690.82,9.52,6.3,0,50.05,3.7
527517.4762,1476.57,9.32,7.57,0,48.08,8.32
290805.3052,1667.96,10.0,8.27,1,6.06,6.78
494626.2819,1394.47,6.78,5.45,0,45.53,8.41
390164.8623,1806.26,7.75,5.14,0,20.55,3.83
194267.5167,550.0,6.19,3.08,1,15.7,4.85
376791.9595,924.0,7.7,6.07,0,41.77,6.81
255996.8651,1535.57,8.55,5.64,1,6.26,7.77
321947.5436,1499.31,10.0,5.11,0,15.67,6.62
435576.1234,1580.54,7.3,6.76,0,30.45,6.67
414343.7851,1120.96,5.27,2.21,0,42.54,7.58
541898.1992,1488.74,7.62,8.52,0,18.6,9.19
192507.0224,1450.32,4.84,3.09,0,19.79,7.41
159525.6989,1190.52,5.04,3.42,0,51.05,1.91
244824.7969,1360.15,6.57,5.4,0,26.9,2.8
111832.2326,550.0,1.98,1.49,1,76.85,1.06
347354.1662,907.53,2.2,3.76,0,11.45,4.73
383782.12,772.35,8.44,4.8,1,9.02,4.92
368884.3212,1655.84,6.83,6.99,1,48.71,4.12
284099.9844,1946.29,7.79,7.37,0,48.61,9.65
195135.8534,1046.79,7.45,3.98,0,43.06,7.6
484512.1588,1052.48,7.75,7.69,0,6.47,8.79
309935.7079,958.57,9.3,3.57,0,6.1,3.64
238598.1583,950.91,2.58,2.62,0,9.5,7.33
315110.2214,1318.78,5.52,3.48,0,16.96,9.88
419409.281,1304.8,4.65,5.46,0,2.91,3.44
134910.6406,682.2,6.3,1.73,1,7.85,2.94
95067.28153,550.0,5.66,3.07,1,17.7,4.87
410773.7438,1223.21,3.57,5.79,1,40.7,8.4
407629.4936,785.82,6.59,4.15,1,29.56,4.61
111084.7262,889.9,3.85,2.75,0,51.48,9.89
288943.0812,1004.55,8.66,4.71,0,4.07,7.22
133864.1422,692.84,5.63,2.75,0,39.27,9.22
190524.11,864.67,6.23,4.25,1,50.87,4.59
469867.4543,1459.42,8.82,4.77,0,24.23,6.49
436042.4919,1618.91,8.58,7.96,1,57.82,8.68
248189.6232,989.32,7.99,3.33,0,21.41,0.99
196765.808,996.16,5.36,2.83,0,35.72,1.74
629971.2026,1545.13,8.9,10.0,0,55.25,9.5
168440.38,550.0,1.16,1.07,1,33.5,8.39
98930.37526,740.05,1.48,3.62,0,43.7,5.27
374402.1233,1048.33,6.62,5.49,0,58.99,7.79
407612.3561,1144.41,7.55,4.12,0,38.74,3.7
370421.234,759.22,6.66,4.96,0,0.14,9.05
110478.7079,550.0,3.92,3.7,0,15.73,1.33
200522.0759,1437.55,7.96,5.38,0,4.35,1.78
309141.3191,1559.91,9.45,6.7,0,21.42,6.69
135570.1211,1205.53,8.62,5.12,0,66.61,2.23
223986.7535,550.0,5.24,8.95,0,22.71,8.36
301884.9593,855.57,6.84,5.24,0,20.32,3.31
244580.9873,550.0,5.88,5.04,0,28.46,8.56
307821.1758,550.0,7.97,4.76,1,11.89,3.81
106858.1898,550.0,7.17,1.65,1,23.66,9.59
272141.8741,2276.81,7.25,5.8,1,44.92,7.93
373249.1694,1352.22,9.85,7.31,1,0.63,6.79
275038.5107,641.65,6.44,2.35,0,23.31,9.24
397948.0494,1488.9,7.69,6.75,0,49.2,2.4
230932.7864,735.26,5.12,4.1,1,49.61,0.67
267710.7195,839.71,7.36,3.36,0,41.28,10.0
397198.304,1244.07,10.0,5.62,1,38.29,4.22
233257.5243,1418.77,7.84,6.61,0,41.07,8.9
214815.5527,895.96,5.68,7.48,1,2.17,6.66
115818.4461,981.93,7.24,3.84,0,44.51,1.58
235650.2469,1540.02,5.36,3.45,1,25.36,4.96
261240.2269,550.0,8.05,4.79,0,18.43,7.99
362063.8721,1304.4,9.39,5.56,0,31.0,7.52
113473.0186,574.11,8.99,4.9,0,38.11,5.47
255046.6856,897.34,5.01,5.1,1,29.83,1.69
106055.4741,1325.44,4.02,2.96,1,38.13,4.22
98056.79277,550.0,4.41,2.59,1,6.05,3.92
425167.2697,1140.45,5.27,4.48,0,7.86,10.0
192489.5084,1237.2,7.31,3.61,1,58.78,6.36
259098.5476,1216.19,9.03,5.65,0,13.78,6.05
255525.2587,1074.67,7.67,3.85,0,20.57,5.0
509865.6213,1440.64,9.96,8.14,0,13.07,5.1
386724.8723,1084.97,5.88,5.55,0,58.38,7.27
283290.1531,713.17,4.7,4.95,1,53.55,6.28
141906.3328,550.0,5.06,3.92,0,1.55,7.3
562151.053,1286.17,6.73,3.43,0,21.56,7.2
96879.55619,550.0,3.98,1.12,1,16.83,1.64
237298.1737,899.53,9.92,5.61,0,4.05,9.12
107024.1718,550.0,6.43,2.88,0,9.25,2.88
418979.6667,1720.27,4.83,3.08,1,52.25,4.59
498591.0251,787.09,10.0,5.46,1,12.78,7.61
367459.4312,582.18,6.26,5.8,0,22.1,3.69
297105.0299,1735.68,5.21,5.04,1,39.44,6.38
131753.1986,639.73,7.21,1.95,1,24.76,1.71
374775.5437,1087.62,9.36,8.29,0,21.8,7.0
100929.1341,550.0,10.0,5.71,1,39.29,7.57
271519.0458,1209.01,7.17,4.59,1,12.94,8.25
273342.7544,1455.53,9.99,2.07,0,26.49,5.98
528618.8707,1112.56,4.01,5.27,1,47.96,9.54
423572.605,1542.55,7.61,5.22,0,18.91,8.89
485724.5886,1537.28,3.99,3.45,1,44.21,10.0
221980.481,584.56,5.01,6.22,1,49.66,2.26
297768.4233,1625.17,10.0,3.93,0,12.48,3.56
278658.9998,1215.45,7.95,3.55,0,13.16,8.98
262803.5963,906.8,3.83,1.91,1,58.86,2.11
201706.6066,1109.35,7.24,7.54,0,21.42,4.84
293232.5093,550.0,4.63,1.87,0,20.43,4.58
352999.1133,1690.71,8.88,6.04,0,30.13,6.39
533515.2737,1686.78,7.15,4.88,1,16.01,4.76
399129.7357,1291.47,7.94,8.61,0,19.63,9.08
255647.7753,1662.92,6.86,2.66,1,53.94,6.09
449851.6157,839.18,9.63,5.53,0,38.71,7.42
376806.9077,961.97,7.7,4.2,1,8.25,8.09
104515.8155,550.0,3.62,4.17,0,73.48,4.04
155965.7046,1062.47,4.27,2.34,0,8.68,2.97
155829.2866,621.08,5.17,4.74,0,42.04,7.02
254583.4506,1078.07,6.3,2.97,0,8.36,5.1
682957.6831,1946.87,10.0,6.15,0,3.88,7.8
649298.622,1316.59,9.21,7.77,0,20.24,4.03
212120.0921,550.0,9.39,6.84,1,53.27,1.97
283060.7469,1210.5,8.44,3.47,0,34.55,8.12
245587.7622,1051.25,9.57,6.46,0,32.64,3.86
135675.877,780.1,5.7,4.18,1,26.5,1.41
573083.1594,1516.73,7.34,7.91,0,25.37,5.97
154133.2594,550.0,6.01,2.05,1,11.76,6.49
223181.4722,550.0,4.47,1.71,0,19.96,6.1
286724.3972,1071.37,7.99,6.58,0,49.99,4.18
309631.4746,1868.73,5.86,6.4,0,51.17,6.46
347345.675,1987.99,10.0,8.1,0,25.71,8.59
218063.4859,550.0,5.69,1.17,1,42.42,1.62
197633.9779,1198.14,6.93,5.89,0,6.15,7.44
626772.5555,1790.43,7.51,3.97,1,58.46,0.33
252379.5882,1269.27,7.17,6.71,1,32.19,4.62
374107.3985,1883.16,5.87,6.63,1,10.83,7.72
117301.2525,836.51,6.17,2.92,0,72.74,5.59
307105.4905,694.46,6.02,5.99,1,48.21,5.91
372012.1632,550.0,5.19,4.59,1,45.07,8.47
227469.3042,1301.32,8.65,6.51,1,3.54,8.97
386188.4407,1743.78,7.07,4.68,0,31.96,8.39
370523.9781,1065.64,6.68,3.12,1,21.77,10.0
93244.66967,550.0,7.15,4.25,1,4.29,10.0
448257.7508,769.59,8.59,8.18,1,28.25,4.26
645131.9324,2233.04,10.0,5.45,1,10.99,7.58
498208.2619,2115.54,6.95,6.44,0,35.47,8.8
229867.2818,742.01,3.14,4.51,0,49.15,9.06
374408.3745,1910.13,7.85,5.55,0,27.27,7.55
158471.7514,1084.17,7.25,0.68,0,33.1,8.61
353166.4,1600.28,7.9,6.53,0,33.28,2.45
154184.2007,761.29,3.72,2.66,0,15.3,5.78
358367.7787,1778.96,4.24,3.15,1,27.53,6.02
161999.2888,684.35,6.7,4.15,0,19.22,3.47
463029.2579,737.11,7.56,5.13,0,31.59,7.96
324162.0997,550.0,7.99,4.68,0,39.86,10.0
154377.7289,1052.22,4.07,3.94,0,42.21,6.41
109704.9949,550.0,9.15,6.59,0,9.9,1.77
467226.488,1246.98,8.3,6.63,0,20.91,7.95
224961.5539,1310.8,6.41,4.36,0,36.98,6.59
326517.4819,1282.25,8.6,4.35,0,27.25,5.64
387022.6954,1015.9,6.97,7.47,0,70.59,10.0
507713.0163,550.0,9.74,7.77,0,2.26,8.63
334205.9996,779.4,6.23,3.08,1,40.4,7.1
270706.3769,1199.7,6.4,4.96,1,26.76,8.72
197164.2005,550.0,7.47,3.03,0,66.22,4.87
108316.6944,550.0,1.45,1.38,1,48.02,0.84
260976.6665,550.0,8.59,7.14,0,7.87,3.37
347978.7027,573.29,5.53,6.11,0,63.91,8.65
188772.5549,995.06,6.82,4.09,0,20.97,8.64
195910.5248,726.61,7.08,7.3,0,49.31,5.53
285337.659,1662.01,8.3,4.73,0,37.73,4.39
215416.4879,1913.94,4.26,4.01,0,2.21,6.43
969059.6957,1259.29,10.0,8.74,0,29.5,7.08
488847.3307,1049.45,7.12,7.17,0,59.32,8.43
251924.3703,1645.47,10.0,7.36,0,22.7,6.53
112111.933,550.0,4.53,2.7,0,66.59,10.0
237392.0616,993.27,4.87,2.57,0,50.7,1.73
197612.8364,836.49,6.64,3.32,1,20.09,1.01
418226.226,550.0,6.4,5.51,0,67.74,5.07
243314.3963,924.31,7.23,2.23,0,47.7,2.28
126734.4481,629.66,5.16,2.0,0,14.66,6.61
97214.25526,550.0,4.59,3.93,0,55.26,7.96
200768.8166,550.0,5.61,3.87,0,32.52,1.14
626317.161,760.03,8.04,4.03,0,0.98,9.04
382106.8186,1003.86,6.85,3.16,0,29.61,10.0
339150.2321,1001.18,7.51,6.21,1,12.01,2.83
280418.7304,1417.48,4.74,2.61,1,49.7,3.77
424385.0666,1834.27,7.01,5.3,1,5.16,6.49
370271.3157,550.0,2.51,1.4,0,33.22,5.46
211134.6658,698.31,5.82,2.7,0,44.86,4.72
692732.5812,1615.39,4.86,3.8,1,49.62,6.46
372908.5072,1255.55,9.15,3.09,0,32.51,5.59
466005.3147,1382.61,5.58,8.79,1,54.63,2.41
225548.965,905.01,4.74,4.99,1,42.12,9.22
384306.2272,1856.44,5.71,5.31,0,29.04,5.4
156166.44,550.0,8.97,3.61,0,31.21,7.94
209285.2461,550.0,5.97,1.3,0,62.88,3.8
375267.7952,1024.69,9.62,8.7,0,17.87,8.57
449529.6374,1183.0,7.72,7.36,0,40.62,8.86
140612.4978,652.83,4.7,3.16,0,65.34,6.13
156150.7303,616.76,7.13,3.99,1,66.94,8.19
283028.7124,550.0,3.49,1.33,0,23.64,7.62
218988.0487,550.0,4.74,3.78,0,4.96,6.72
279416.6081,776.67,6.81,4.4,0,68.04,6.68
541235.5038,1269.76,6.62,4.73,0,57.27,4.26
191607.2181,550.0,6.18,1.06,0,11.66,2.21
143168.2995,754.91,6.9,5.98,0,40.16,9.98
527307.9088,550.0,5.59,5.27,0,23.11,7.68
411243.601,1231.08,8.62,5.65,0,61.57,8.1
247756.8597,1042.51,8.51,4.77,0,72.23,8.48
278642.1448,677.71,5.43,2.57,0,64.36,2.46
163088.29,550.0,6.96,3.62,0,24.57,6.89
121606.9623,550.0,5.48,2.14,0,5.54,8.12
369749.0723,2015.84,9.63,5.52,0,19.79,7.42
159265.5551,1070.92,7.28,5.2,0,17.59,7.93
114373.1507,673.84,6.81,4.55,0,22.54,0.93
261685.8617,879.07,10.0,6.04,0,15.38,6.31
209554.4884,550.0,6.81,3.13,0,45.67,8.74
162277.0033,835.93,7.16,3.24,0,34.48,5.43
216799.6083,907.53,6.16,2.72,0,3.35,8.73
180417.0395,550.0,5.8,5.14,1,33.09,9.01
125330.8811,1000.46,8.46,6.77,0,37.13,6.02
377705.7939,1077.55,6.86,6.67,1,8.21,0.75
255620.1138,1017.24,9.76,4.1,0,22.42,4.55
358917.8559,1043.69,8.77,4.61,1,24.66,0.42
168141.7004,550.0,7.64,1.63,1,12.67,4.39
488247.7457,904.71,8.43,3.81,1,8.29,7.76
176736.1332,676.7,4.6,6.84,1,28.51,10.0
311591.5511,1168.93,10.0,5.17,1,24.84,7.37
256709.7659,1056.18,8.76,3.56,0,54.6,10.0
137600.1985,559.57,7.77,5.25,1,23.98,2.0
732065.1985,2219.73,9.25,6.28,0,15.2,10.0
365297.3814,1570.07,7.61,7.81,1,12.88,6.06
322341.8634,1272.81,9.09,5.23,1,33.62,10.0
439868.0525,1080.01,9.62,4.0,0,30.08,2.97
266670.5158,804.09,8.01,6.04,0,61.74,6.73
99201.47008,550.0,4.43,3.98,1,41.82,9.89
176180.2675,550.0,5.19,6.03,0,35.65,6.88
134583.2515,550.0,7.04,3.1,1,6.03,7.4
525904.4053,1130.13,7.08,3.99,0,21.85,10.0
535479.8648,1406.52,9.08,9.07,1,60.14,5.5
374546.7069,1433.79,7.21,7.45,1,31.27,5.07
204872.0204,961.63,7.8,3.21,1,51.92,6.7
353743.8786,550.0,6.98,3.37,0,15.86,2.13
315279.277,1528.68,7.13,3.23,0,37.26,2.22
324159.0214,673.6,4.23,3.0,0,45.2,6.5
268779.6379,819.25,8.11,5.75,0,28.49,5.15
712252.1894,1080.83,5.21,6.13,0,78.38,2.8
109834.0198,834.66,7.24,5.67,0,31.59,9.72
286536.4983,1059.64,10.0,4.3,0,9.72,3.51
264833.5258,550.0,5.05,2.68,1,10.81,7.8
91076.81329,550.0,4.23,1.09,1,12.43,10.0
209318.0774,1291.88,2.98,3.49,0,25.63,3.49
131037.3002,550.0,6.88,3.84,1,18.03,5.14
363575.0038,797.3,8.09,6.14,1,42.4,10.0
297070.034,856.67,6.2,3.14,1,34.59,6.46
310394.6298,633.49,6.27,5.48,1,25.92,8.83
189339.7203,1409.03,5.46,5.37,0,34.36,7.11
132566.4047,550.0,4.18,4.14,0,30.49,4.38
489893.8798,956.16,6.74,5.6,1,55.86,7.25
137434.8608,1536.98,6.84,5.3,1,23.77,7.1
140480.1178,550.0,6.06,3.36,0,65.43,4.41
403181.998,859.22,6.8,6.85,0,32.85,7.23
588288.5704,1097.15,10.0,9.9,1,29.97,8.8
314630.9598,1937.42,7.22,7.26,0,28.92,4.76
191094.1163,1032.15,5.77,3.9,0,5.58,4.56
455997.1118,1348.73,9.17,6.45,0,40.51,9.3
425157.08,1133.71,6.39,7.2,0,36.18,9.27
247938.1754,588.65,7.4,5.03,1,24.47,5.19
144270.6511,966.05,9.4,2.9,0,56.62,3.65
166987.0495,1177.13,8.28,5.18,1,59.04,5.19
147064.2281,724.17,4.56,0.62,0,31.06,10.0
268209.7012,1110.08,6.53,3.68,1,32.27,1.5
506658.1601,1356.12,7.5,4.71,0,31.77,7.58
228448.203,1328.2,5.41,6.47,1,2.56,6.56
271635.8595,823.98,7.03,5.2,0,28.98,9.18
481343.2377,1087.6,8.23,7.12,0,20.46,1.26
756412.1505,930.64,6.11,7.44,1,25.61,9.52
320569.0269,1124.19,8.56,5.53,0,14.72,2.87
446114.0807,890.0,10.0,5.54,0,64.25,9.88
443878.1302,1388.44,7.18,5.91,1,5.27,6.29
375839.3966,1336.78,6.17,3.62,0,56.27,10.0
483124.0778,958.49,10.0,7.85,0,31.51,9.09
108553.5522,795.4,3.63,4.03,1,4.32,1.22
325581.8346,993.55,7.85,4.74,0,49.19,5.11
486956.4901,1903.45,6.48,5.74,0,28.74,4.81
316992.3677,1546.07,6.52,7.12,1,57.35,1.47
336680.312,1319.82,10.0,7.96,1,21.5,10.0
460767.3315,1303.39,8.01,6.97,0,32.55,7.95
123248.2187,550.0,5.9,2.4,1,12.75,9.43
486352.0095,1192.83,8.99,4.81,0,22.01,8.39
264529.5677,1384.13,8.34,5.53,0,50.77,5.33
265806.8971,1264.32,8.89,4.06,0,37.79,6.21
309066.6847,1024.25,5.07,1.97,0,27.95,6.14
138482.0027,625.26,2.7,0.93,0,25.69,4.54
522258.1523,1135.51,7.43,5.92,1,34.76,8.09
375795.8439,891.62,7.33,2.34,0,55.85,3.92
338282.5032,1284.46,8.15,5.12,1,0.03,2.85
169416.882,678.06,4.38,4.83,1,38.64,7.17
468255.0969,1750.73,8.9,5.69,1,26.27,9.57
163298.013,611.78,5.23,3.39,1,9.41,6.31
104344.7093,550.0,5.63,5.3,1,27.61,3.34
155752.5599,550.0,4.24,1.59,1,46.87,2.86
365843.4516,1499.48,9.08,6.87,0,49.71,6.57
411627.6809,1003.5,8.32,5.95,0,62.58,4.04
434991.6789,939.05,5.2,6.87,0,50.81,6.09
588317.6568,1157.27,8.49,5.74,0,70.39,7.09
530691.8255,676.49,9.4,9.02,1,37.66,6.68
162292.7792,833.03,8.21,3.77,1,14.16,8.77
575720.6344,679.89,9.15,6.35,0,22.76,0.85
192476.3192,1027.64,4.9,3.6,0,56.63,3.63
306037.9859,748.14,10.0,8.07,1,11.34,3.18
406852.8596,833.57,9.63,4.93,1,19.33,4.38
518750.5255,1489.94,9.23,3.98,0,60.97,0.44
618110.2488,1511.89,8.16,6.21,0,20.86,7.91
257834.9712,550.0,7.19,6.72,0,14.54,4.7
273015.0238,1354.92,4.64,5.09,0,22.32,4.09
122433.8106,550.0,3.3,4.92,1,45.96,1.21
500296.9494,1221.08,5.27,4.61,1,8.31,4.04
291864.0579,1371.17,6.13,4.97,0,33.51,9.74
313537.9701,550.0,8.48,7.52,0,17.01,0.04
151889.2561,1185.79,7.34,3.12,0,7.32,6.29
516902.3827,1654.8,10.0,4.75,0,4.76,10.0
713993.1241,1326.29,9.07,6.28,1,13.25,5.93
205562.6791,747.49,7.83,5.32,0,26.54,5.26
625194.5566,761.55,8.63,4.09,1,0.14,5.73
316276.3761,1016.68,5.19,4.54,1,29.23,2.93
201588.9212,550.0,6.83,4.03,1,40.76,1.34
87553.43304,921.39,5.61,4.28,1,49.43,10.0
380932.1843,964.37,6.12,3.46,1,24.98,6.14
379303.0371,966.94,5.15,5.44,0,6.77,8.05
364871.5628,1764.72,7.44,6.59,1,36.55,10.0
276251.1461,1266.86,9.33,5.4,0,4.4,9.98
135470.4414,550.0,8.48,2.64,0,18.49,9.06
390743.2922,901.73,6.41,4.95,0,33.46,7.48
225754.0051,550.0,6.92,4.23,0,35.07,0.44
838769.975,1412.67,10.0,10.0,1,37.05,9.92
239850.3375,589.27,8.42,7.04,0,13.26,7.79
257495.1117,760.79,6.73,4.49,0,19.17,9.45
278155.1053,550.0,6.26,4.8,1,31.38,0.04
415232.6716,877.32,7.25,4.73,0,4.2,2.52
102571.8795,550.0,7.09,4.89,0,44.62,6.42
253671.3641,794.16,7.56,4.99,0,32.69,2.02
350896.7547,1451.37,10.0,5.46,0,23.38,1.86
376670.0437,1317.59,8.97,9.11,1,41.79,5.48
439405.5189,1260.48,4.83,3.6,1,40.44,7.55
364822.5975,1595.83,8.37,5.6,0,18.39,10.0
306739.1784,1857.6,5.01,2.69,0,37.19,1.26
315406.2612,728.9,6.2,4.25,0,35.02,7.36
322956.9633,1176.95,6.77,5.86,1,34.12,6.06
448702.2285,1010.79,9.77,5.62,0,23.3,9.23
271609.5495,669.92,7.34,9.02,1,18.26,3.52
856276.5702,2132.54,6.02,7.42,1,6.96,10.0
280856.0706,897.32,9.2,5.07,1,32.13,1.77
194056.4015,1123.25,7.69,5.14,0,23.07,6.02
113695.6907,692.41,3.86,3.96,0,42.64,10.0
196293.8327,911.36,5.93,6.2,0,41.82,2.04
671953.585,1967.39,6.33,7.57,0,23.46,5.53
552899.6883,1554.53,7.37,6.97,0,36.25,3.03
197945.8787,550.0,7.99,3.2,1,4.72,1.58
324845.1451,550.0,5.56,3.37,1,43.69,6.39
298680.9437,1042.03,9.8,5.01,1,1.43,7.52
112542.6906,583.35,6.21,5.79,0,52.92,7.91
398962.6882,829.74,10.0,4.82,0,7.17,4.18
178033.013,1500.21,1.94,2.14,1,78.98,7.25
240893.2553,845.65,8.26,6.53,0,12.44,4.12
322453.786,813.53,7.02,5.7,0,40.22,9.16
259902.1156,1709.34,6.25,7.35,0,13.88,5.55
193155.3973,1224.95,7.53,3.41,0,2.17,1.95
208876.8089,1076.4,8.1,4.44,0,53.42,7.23
223723.5155,680.49,9.62,5.07,1,24.67,6.93
234106.633,1408.17,6.75,7.21,0,51.51,3.43
392054.2836,815.17,8.08,4.66,0,9.41,4.69
108928.2486,550.0,4.1,2.2,0,4.04,1.51
368140.5532,1131.08,9.16,3.74,0,27.75,4.31
294636.4247,1101.3,6.04,3.48,0,12.71,8.41
361413.9078,695.55,8.66,9.26,0,17.03,5.19
313484.1485,822.24,4.19,6.25,0,51.71,2.09
349996.2652,820.88,7.46,6.13,1,19.75,7.26
327347.9656,1261.06,5.51,3.95,1,40.84,5.6
194777.6616,550.0,7.61,4.71,1,31.04,4.34
299140.8378,1821.84,5.05,3.92,1,26.83,2.66
204027.4388,1051.16,8.61,7.38,0,30.04,10.0
329881.689,1227.08,3.41,6.81,1,30.55,5.06
413645.5803,1693.45,5.54,5.37,0,46.83,4.02
356754.0484,2405.02,6.51,7.24,0,58.03,8.57
268709.6545,593.45,6.01,4.85,1,70.86,8.92
326152.9331,1702.8,10.0,9.11,0,9.49,7.89
234433.7794,725.74,6.55,5.18,0,23.4,1.62
275558.7316,550.0,6.75,2.59,1,18.53,7.22
112889.549,813.44,0.74,2.67,0,57.88,7.85
355808.5467,1405.73,8.63,7.55,0,13.97,5.37
421953.7341,1021.92,7.18,5.32,0,55.42,4.87
132388.1021,779.1,2.59,3.07,0,31.39,2.98
268056.2264,550.0,3.41,2.16,1,17.6,8.8
314209.3173,1521.66,3.93,1.76,1,31.69,1.09
346404.9159,1309.44,7.36,4.63,0,8.15,6.67
657127.9763,1761.18,7.83,6.48,0,15.11,3.28
106660.6252,657.43,4.53,5.35,1,65.15,3.55
106683.0052,728.73,6.3,1.95,1,8.5,9.53
423341.9493,627.24,6.31,5.09,0,12.29,10.0
222852.3977,550.0,4.71,2.3,0,67.53,5.74
469779.5525,692.32,9.16,6.59,1,16.44,9.51
146078.6874,550.0,4.5,1.21,1,46.0,3.84
376348.9809,1103.76,4.28,5.03,0,50.24,3.75
265397.8247,1399.62,7.9,2.56,0,37.13,4.39
497905.6963,969.5,9.31,7.01,0,6.17,6.0
192709.4402,550.0,7.95,5.51,1,61.86,8.59
116897.0428,1010.89,3.61,3.08,0,44.39,2.38
295280.7222,905.51,7.27,4.0,1,18.08,5.61
208666.9791,550.0,6.53,4.16,0,17.92,1.35
383100.28,1506.8,7.48,2.78,0,9.67,1.21
511448.6747,728.22,10.0,7.3,0,33.2,9.51
165031.6016,695.79,6.06,4.29,0,47.32,4.41
102811.3906,1173.75,6.75,3.44,0,39.3,7.73
294572.4649,550.0,5.84,9.08,0,6.82,8.24
299742.1106,1363.32,7.87,6.34,1,23.48,4.13
237929.7921,550.0,3.67,5.68,0,20.35,6.58
403733.5564,1115.12,6.2,3.78,0,22.86,5.8
309195.0259,1706.41,8.45,6.99,0,33.02,6.52
328263.1244,923.61,10.0,5.95,1,37.14,4.15
359643.3157,1016.53,4.95,9.62,1,39.09,10.0
139404.3725,976.2,7.1,5.73,1,53.63,2.94
172082.2746,1253.45,7.39,4.83,1,21.08,4.26
194022.0792,692.76,7.01,5.49,0,17.65,10.0
128107.9482,558.97,6.86,2.93,0,17.34,3.14
222228.9304,920.51,4.63,2.51,1,49.18,4.99
208725.8216,614.91,7.68,3.92,0,63.76,4.27
470229.3206,1620.46,7.39,9.39,0,12.67,6.12
388066.3842,947.97,6.66,2.87,1,30.08,6.68
521028.8945,1626.92,7.52,5.5,0,21.31,8.49
306202.9736,550.0,5.66,0.37,0,59.26,8.64
164222.1711,550.0,5.4,4.88,0,30.92,3.62
108413.2684,550.0,4.15,4.15,0,36.55,2.59
305843.0619,740.4,10.0,5.19,1,12.65,3.2
133195.6287,550.0,8.27,4.72,1,29.97,6.35
439149.8153,1381.41,8.13,6.26,1,39.74,10.0
296420.9407,853.49,7.71,5.61,0,13.94,9.69
160019.0332,721.17,5.39,3.73,0,73.48,7.55
115916.9002,794.53,6.92,4.86,0,6.72,5.09
379636.3001,1622.22,8.74,8.75,1,55.16,6.85
489941.7627,1588.95,3.4,4.12,0,62.59,6.13
439281.9156,886.39,7.97,6.74,1,22.84,5.29
249029.7925,550.0,5.51,6.21,0,31.96,2.66
702377.449,1748.79,9.54,8.72,1,42.26,5.57
335501.692,689.3,8.19,6.44,1,8.98,5.02
332966.1628,1626.51,5.31,3.96,1,9.16,6.01
95779.76584,550.0,5.9,4.26,1,13.56,4.62
269688.4728,1273.14,8.75,2.29,0,3.1,8.11
105967.4529,811.64,4.66,3.65,0,23.0,4.92
339258.4368,1849.9,6.69,8.64,1,13.23,6.33
317864.72,1467.32,7.79,5.6,0,11.02,1.98
245104.5692,873.9,4.96,1.52,0,41.15,1.66
